HourDK,GrossConsumptionMWh,DayOfWeek,Hour,MonthOfYear,IsHoliday,humidity_past1h,temp_mean_past1h,wind_speed_past1h,Electric cars,Plug-in hybrid cars,EL_price
2020-02-04 12:00:00,5282.453857,Tuesday,12,February,0,82.2459016393443,3.06166666666667,7.0625,0.010799052226140304,0.008080304655377901,0.2023
2020-02-04 13:00:00,5258.52124,Tuesday,13,February,0,81.2903225806452,3.14918032786885,7.20350877192982,0.010811569734792137,0.008082253383845384,0.19752
2020-02-04 14:00:00,5247.451294,Tuesday,14,February,0,80.5483870967742,3.13770491803279,7.38421052631579,0.0108240283520189,0.008084192584623118,0.20193
2020-02-04 15:00:00,5077.37146,Tuesday,15,February,0,80.3666666666667,2.94576271186441,7.47272727272727,0.01083642809767138,0.008086122260575479,0.2171
2020-02-04 16:00:00,4980.935547,Tuesday,16,February,0,80.0483870967742,2.79672131147541,7.86491228070176,0.010848768991778002,0.008088042414589047,0.23481
2020-02-04 17:00:00,5440.718994000001,Tuesday,17,February,0,80.1803278688525,2.855,7.93928571428571,0.010861051054344983,0.008089953049594811,0.29833
2020-02-04 18:00:00,5313.635985999999,Tuesday,18,February,0,79.0327868852459,2.65166666666667,7.87142857142857,0.010873274305445157,0.008091854168346124,0.30865
2020-02-04 19:00:00,5172.0288089999995,Tuesday,19,February,0,78.5901639344262,2.35666666666667,7.73035714285714,0.0108854387653734,0.008093745773973815,0.30581
2020-02-04 20:00:00,5033.574097,Tuesday,20,February,0,78.0491803278689,2.12666666666667,7.70535714285714,0.010897544454246955,0.008095627869164623,0.24527
2020-02-04 21:00:00,4799.6619869999995,Tuesday,21,February,0,77.6885245901639,1.85666666666667,7.5625,0.010909591392471718,0.008097500456871742,0.22517
2020-02-04 22:00:00,4442.010864,Tuesday,22,February,0,77.672131147541,1.54666666666667,7.16785714285714,0.010921579600320364,0.008099363540003957,0.22689
2020-02-04 23:00:00,4147.304077,Tuesday,23,February,0,78.1803278688525,1.22666666666667,6.50357142857143,0.010933509098309813,0.00810121712147005,0.20133
2020-02-05 00:00:00,3875.795898,Wednesday,0,February,0,78.4754098360656,0.93,5.98571428571429,0.010945379906890373,0.008103061204156603,0.12174
2020-02-05 01:00:00,3734.490234,Wednesday,1,February,0,77.8852459016394,0.671666666666667,5.37678571428571,0.010957192046667785,0.00810489579092799,0.12017
2020-02-05 02:00:00,3437.3948980000005,Wednesday,2,February,0,78.4590163934426,0.351666666666667,4.74464285714286,0.010968945538225583,0.008106720884737406,0.11979
2020-02-05 03:00:00,3371.978637,Wednesday,3,February,0,79.8852459016394,0.04,4.27857142857143,0.010980640402258324,0.00810853648842702,0.12039
2020-02-05 04:00:00,3505.138672,Wednesday,4,February,0,80.5409836065574,-0.136666666666667,3.79821428571429,0.010992276659527178,0.008110342604994436,0.12368
2020-02-05 05:00:00,3792.964599,Wednesday,5,February,0,81.2950819672131,-0.293333333333333,3.44464285714286,0.011003854330771112,0.00811213923721521,0.12644
2020-02-05 06:00:00,4458.922486,Wednesday,6,February,0,82.0983606557377,-0.331666666666667,3.30357142857143,0.011015373437039955,0.008113926388086945,0.18615
2020-02-05 07:00:00,5126.59668,Wednesday,7,February,0,82.672131147541,-0.281666666666667,3.43214285714286,0.011026833999072672,0.008115704060474016,0.25042
2020-02-05 08:00:00,5268.7301019999995,Wednesday,8,February,0,82.0327868852459,0.271666666666667,3.53392857142857,0.011038236037985705,0.008117472257307412,0.29914
2020-02-05 09:00:00,5235.936279,Wednesday,9,February,0,79.406779661017,1.34310344827586,4.02037037037037,0.011049579574740065,0.008119230981473713,0.2552
2020-02-05 10:00:00,5238.165894,Wednesday,10,February,0,76.5645161290323,2.62459016393443,4.45964912280702,0.011060864630541012,0.008120980235837294,0.18683
2020-02-05 11:00:00,5168.12854,Wednesday,11,February,0,74.8064516129032,3.56885245901639,5.28947368421053,0.011072091226527192,0.008122720023484575,0.13414
2020-02-05 12:00:00,5073.538452,Wednesday,12,February,0,73.2950819672131,4.23333333333333,6.01785714285714,0.011083259383859456,0.008124450347080092,0.13227
2020-02-05 13:00:00,5078.864624,Wednesday,13,February,0,73.4032258064516,4.52950819672131,6.48245614035088,0.011094369123965109,0.00812617120968806,0.13085
2020-02-05 14:00:00,4924.477173,Wednesday,14,February,0,74.5967741935484,4.52622950819672,6.7,0.011105420468071614,0.008127882614217263,0.12988
2020-02-05 15:00:00,4857.173951,Wednesday,15,February,0,76.4426229508197,4.245,6.71607142857143,0.01111641343767289,0.008129584563532077,0.12958
2020-02-05 16:00:00,4995.092896,Wednesday,16,February,0,77.7377049180328,4.18333333333333,6.91607142857143,0.01112734805419624,0.008131277060541287,0.13078
2020-02-05 17:00:00,5471.217773,Wednesday,17,February,0,79.4590163934426,4.05166666666667,6.96964285714286,0.011138224339091174,0.008132960108242493,0.1316
2020-02-05 18:00:00,5350.166992,Wednesday,18,February,0,80.5245901639344,4.02833333333333,7.18571428571429,0.011149042314073654,0.008134633709455663,0.13025
2020-02-05 19:00:00,5145.392822,Wednesday,19,February,0,82.2950819672131,4.01166666666667,7.55357142857143,0.011159802000682006,0.008136297867156195,0.12756
2020-02-05 20:00:00,4687.760498,Wednesday,20,February,0,84.0161290322581,3.94426229508197,7.64385964912281,0.011170503420654398,0.008137952584208463,0.1233
2020-02-05 21:00:00,4609.57312,Wednesday,21,February,0,85.3387096774194,3.92950819672131,7.68421052631579,0.011181146595728997,0.008139597863632275,0.12159
2020-02-05 22:00:00,4227.943848,Wednesday,22,February,0,86.5645161290323,3.93114754098361,7.53333333333333,0.011191731547666173,0.008141233708247597,0.11763
2020-02-05 23:00:00,3938.190185,Wednesday,23,February,0,87.4193548387097,3.93770491803279,7.29649122807018,0.011202258298381729,0.008142860120985418,0.1118
2020-02-06 00:00:00,3794.845581,Thursday,0,February,0,87.8571428571429,3.79090909090909,7.1,0.011212726869724854,0.00814447710484334,0.10994
2020-02-06 01:00:00,3746.525513,Thursday,1,February,0,88.3387096774194,3.98196721311475,7.23157894736842,0.011223137283722373,0.008146084662707942,0.10911
2020-02-06 02:00:00,3742.163696,Thursday,2,February,0,88.2258064516129,4.04590163934426,7.31754385964912,0.011233489562356702,0.008147682797399192,0.10852
2020-02-06 03:00:00,3762.539673,Thursday,3,February,0,88.5322580645161,4.12622950819672,7.27017543859649,0.011243783727743484,0.008149271512003509,0.10986
2020-02-06 04:00:00,3768.92041,Thursday,4,February,0,89.6935483870968,4.15245901639344,7.15964912280702,0.011254019801976156,0.008150850809429677,0.11307
2020-02-06 05:00:00,4051.631226,Thursday,5,February,0,90.1774193548387,4.25081967213115,7.08245614035088,0.011264197807170362,0.008152420692453255,0.11868
2020-02-06 06:00:00,4707.2993160000005,Thursday,6,February,0,90.241935483871,4.32295081967213,6.9719298245614,0.011274317765663788,0.008153981164138457,0.12316
2020-02-06 07:00:00,5314.014283,Thursday,7,February,0,90.4677419354839,4.41147540983607,6.76666666666667,0.011284379699660896,0.008155532227394069,0.12884
2020-02-06 08:00:00,5386.244385,Thursday,8,February,0,90.0967741935484,4.53770491803279,6.50526315789474,0.011294383631610394,0.008157073885128874,0.13445
2020-02-06 09:00:00,5345.444825,Thursday,9,February,0,89.2131147540984,4.74833333333333,6.55178571428571,0.011304329583761152,0.008158606140251656,0.1352
2020-02-06 10:00:00,5212.248779,Thursday,10,February,0,87.9354838709678,5.11803278688525,6.80175438596491,0.01131421757860629,0.008160128995782223,0.13542
2020-02-06 11:00:00,5224.529419,Thursday,11,February,0,86.6612903225806,5.39836065573771,6.94736842105263,0.011324047638638923,0.008161642454473927,0.13393
2020-02-06 12:00:00,5060.407715,Thursday,12,February,0,85.4590163934426,5.55,7.04107142857143,0.011333819786418786,0.008163146519479803,0.13258
2020-02-06 13:00:00,5064.751587000001,Thursday,13,February,0,84.4354838709677,5.73770491803279,7.0719298245614,0.011343534044483405,0.008164641193553202,0.13094
2020-02-06 14:00:00,4979.610108,Thursday,14,February,0,84.7741935483871,5.67704918032787,6.74912280701754,0.011353190435503535,0.008166126479736135,0.13138
2020-02-06 15:00:00,4850.068115,Thursday,15,February,0,85.4666666666667,5.47966101694915,6.36363636363636,0.011362788982127725,0.008167602380981798,0.13393
2020-02-06 16:00:00,4881.800902999999,Thursday,16,February,0,87.0645161290323,5.25245901639344,5.93508771929825,0.011372329707093343,0.008169068900110155,0.21008
2020-02-06 17:00:00,5291.640380999999,Thursday,17,February,0,88.3387096774194,4.98032786885246,5.40350877192982,0.011381812633293187,0.008170526040141013,0.33519
2020-02-06 18:00:00,5219.930420000001,Thursday,18,February,0,89.3114754098361,4.73,5.09285714285714,0.011391237783398012,0.008171973803983157,0.34161
2020-02-06 19:00:00,4879.517089,Thursday,19,February,0,90.4193548387097,4.59344262295082,4.75087719298246,0.01140060518032282,0.00817341219458978,0.21217
2020-02-06 20:00:00,4562.944214,Thursday,20,February,0,90.9516129032258,4.46393442622951,4.42982456140351,0.011409914847093638,0.008174841214914075,0.24947
2020-02-06 21:00:00,4268.822998,Thursday,21,February,0,91.4516129032258,4.29016393442623,4.05263157894737,0.011419166806536651,0.008176260867864826,0.28384
2020-02-06 22:00:00,3920.596314,Thursday,22,February,0,92.1612903225807,4.10983606557377,3.74035087719298,0.011428361081833316,0.008177671156395228,0.28145
2020-02-06 23:00:00,3593.723145,Thursday,23,February,0,92.7258064516129,3.98196721311475,3.38947368421053,0.01143749769587643,0.008179072083414063,0.25096
2020-02-07 00:00:00,3387.658203,Friday,0,February,0,93.2096774193548,3.82622950819672,3.1280701754386,0.011446576671914066,0.008180463652007752,0.24899
2020-02-07 01:00:00,3286.893799,Friday,1,February,0,93.3709677419355,3.65245901639344,2.88070175438597,0.011455598033016656,0.008181845864907444,0.24047
2020-02-07 02:00:00,3251.477661,Friday,2,February,0,93.8870967741935,3.38196721311475,2.63859649122807,0.011464561802410067,0.008183218725110741,0.20999
2020-02-07 03:00:00,3259.9077150000003,Friday,3,February,0,94.4354838709677,3.21967213114754,2.42456140350877,0.011473468003364573,0.008184582235770677,0.18682
2020-02-07 04:00:00,3338.394409,Friday,4,February,0,94.5967741935484,3.07049180327869,2.2140350877193,0.01148231665910604,0.008185936399507376,0.18682
2020-02-07 05:00:00,3595.723145,Friday,5,February,0,94.5645161290323,3.08852459016393,2.04561403508772,0.011491107793037969,0.008187281219496079,0.19691
2020-02-07 06:00:00,4237.405151,Friday,6,February,0,94.6935483870968,3.02295081967213,1.84385964912281,0.011499841428519453,0.008188616698645568,0.30399
2020-02-07 07:00:00,4881.618896,Friday,7,February,0,94.4838709677419,2.91311475409836,1.80175438596491,0.011508517588909584,0.00818994283977581,0.35772
2020-02-07 08:00:00,5052.930298,Friday,8,February,0,94.4516129032258,2.8655737704918,1.98421052631579,0.011517136297722885,0.008191259646017635,0.42565
2020-02-07 09:00:00,5090.317139,Friday,9,February,0,94.2622950819672,2.96333333333333,2.40535714285714,0.011525697578496086,0.008192567120213212,0.35122
2020-02-07 10:00:00,5141.937255,Friday,10,February,0,93.3225806451613,3.15573770491803,2.85087719298246,0.0115342014546993,0.008193865265315736,0.31244
2020-02-07 11:00:00,5083.288574,Friday,11,February,0,92.5483870967742,3.29344262295082,3.29122807017544,0.011542647949980278,0.0081951540842784,0.28785
2020-02-07 12:00:00,4953.4711910000005,Friday,12,February,0,91.5081967213115,3.41333333333333,3.3125,0.011551037087942362,0.008196433580054396,0.27769
2020-02-07 13:00:00,4856.845703,Friday,13,February,0,90.3225806451613,3.51803278688525,3.49298245614035,0.011559368892255506,0.008197703755619123,0.25729
2020-02-07 14:00:00,4715.375,Friday,14,February,0,89.3709677419355,3.53114754098361,3.52456140350877,0.011567643386634074,0.008198964613881365,0.24309
2020-02-07 15:00:00,4630.794311,Friday,15,February,0,88.6065573770492,3.42666666666667,3.61428571428571,0.01157586059483684,0.008200216157838724,0.23793
2020-02-07 16:00:00,4727.235229,Friday,16,February,0,88.741935483871,3.32950819672131,3.72105263157895,0.011584020540666984,0.00820145839042219,0.28038
2020-02-07 17:00:00,5109.679931,Friday,17,February,0,88.7903225806452,3.23606557377049,4.24035087719298,0.011592123247905484,0.00820269131451834,0.30205
2020-02-07 18:00:00,5019.937988,Friday,18,February,0,88.9516129032258,3.1344262295082,4.55263157894737,0.011600168740466543,0.008203914933213596,0.29839
2020-02-07 19:00:00,4663.566650000001,Friday,19,February,0,88.9193548387097,3.07049180327869,4.84035087719298,0.011608157042308775,0.008205129249372334,0.26386
2020-02-07 20:00:00,4405.255371,Friday,20,February,0,88.8709677419355,3.01967213114754,5.35614035087719,0.011616088177257566,0.008206334265903337,0.11687
2020-02-07 21:00:00,4163.852173,Friday,21,February,0,88.9032258064516,2.98688524590164,5.70350877192982,0.011623962169360347,0.008207529985937434,0.11523
2020-02-07 22:00:00,3906.560791,Friday,22,February,0,88.9354838709678,2.9672131147541,5.94385964912281,0.011631779042642343,0.008208716412250183,0.11149
2020-02-07 23:00:00,3553.446045,Friday,23,February,0,88.258064516129,3.0,5.99649122807018,0.011639538821239803,0.008209893547883595,0.10963
2020-02-08 00:00:00,3501.532715,Saturday,0,February,0,88.2741935483871,2.93770491803279,6.00877192982456,0.01164724152911134,0.00821106139576866,0.1035
2020-02-08 01:00:00,3236.4733880000003,Saturday,1,February,0,87.9838709677419,2.89836065573771,6.1280701754386,0.011654887190459817,0.008212219958836364,0.10208
2020-02-08 02:00:00,3267.311279,Saturday,2,February,0,86.9677419354839,2.93114754098361,6.2140350877193,0.01166247582946589,0.008213369240150925,0.10006
2020-02-08 03:00:00,3160.315308,Saturday,3,February,0,86.3709677419355,2.8655737704918,6.08245614035088,0.011670007470354626,0.0082145092424879,0.09864
2020-02-08 04:00:00,3238.843017,Saturday,4,February,0,86.0322580645161,2.72131147540984,6.02631578947368,0.011677482137284478,0.008215639968978117,0.09797
2020-02-08 05:00:00,3248.491577,Saturday,5,February,0,85.8225806451613,2.50491803278689,6.22631578947368,0.011684899854635944,0.008216761422530361,0.0976
2020-02-08 06:00:00,3501.7858880000003,Saturday,6,February,0,85.8709677419355,2.27540983606557,6.00701754385965,0.01169226064663409,0.008217873606053416,0.0982
2020-02-08 07:00:00,3766.494628,Saturday,7,February,0,85.9193548387097,2.05245901639344,5.68771929824561,0.01169956453774823,0.008218976522544885,0.09947
2020-02-08 08:00:00,4090.822021,Saturday,8,February,0,85.9032258064516,1.98196721311475,5.91754385964912,0.011706811552181229,0.00822007017495796,0.10223
2020-02-08 09:00:00,4236.028198,Saturday,9,February,0,84.0,2.28333333333333,5.99821428571429,0.011714001714535627,0.008221154566290245,0.1041
2020-02-08 10:00:00,4322.170166,Saturday,10,February,0,82.2096774193548,2.69016393442623,6.08245614035088,0.011721135049125309,0.008222229699450523,0.10477
2020-02-08 11:00:00,4311.635621,Saturday,11,February,0,80.6290322580645,3.06393442622951,6.27719298245614,0.011728211580530612,0.008223295577347578,0.10507
2020-02-08 12:00:00,4227.4401849999995,Saturday,12,February,0,80.5573770491803,3.27166666666667,5.91785714285714,0.011735231333176444,0.008224352203134444,0.10447
2020-02-08 13:00:00,4142.687744,Saturday,13,February,0,80.8387096774194,3.48852459016393,5.71052631578947,0.01174219433168755,0.00822539957954227,0.10402
2020-02-08 14:00:00,4096.138061,Saturday,14,February,0,82.1290322580645,3.52459016393443,5.48947368421053,0.011749100600577655,0.008226437709657475,0.10432
2020-02-08 15:00:00,4154.462036,Saturday,15,February,0,83.3387096774194,3.53114754098361,5.38421052631579,0.011755950164560325,0.008227466596477662,0.10507
2020-02-08 16:00:00,4246.277954,Saturday,16,February,0,84.8548387096774,3.46229508196721,5.35438596491228,0.011762743048149282,0.00822848624288941,0.10754
2020-02-08 17:00:00,4683.932983,Saturday,17,February,0,86.0483870967742,3.47049180327869,5.28947368421053,0.011769479276124706,0.008229496651845913,0.11576
2020-02-08 18:00:00,4653.6324460000005,Saturday,18,February,0,86.5161290322581,3.6016393442623,5.27719298245614,0.011776158873155751,0.008230497826389183,0.22882
2020-02-08 19:00:00,4313.286255,Saturday,19,February,0,87.4838709677419,3.68688524590164,5.5,0.011782781863955982,0.008231489769428002,0.11553
2020-02-08 20:00:00,4062.9721680000002,Saturday,20,February,0,88.4516129032258,3.75573770491803,5.66842105263158,0.011789348273327782,0.008232472483959974,0.10163
2020-02-08 21:00:00,3847.462402,Saturday,21,February,0,88.8870967741936,3.82131147540984,5.89824561403509,0.011795858126073533,0.008233445972827269,0.09984
2020-02-08 22:00:00,3624.084839,Saturday,22,February,0,89.4354838709677,3.87049180327869,5.82631578947368,0.011802311446973413,0.008234410239182921,0.097
2020-02-08 23:00:00,3423.197753,Saturday,23,February,0,90.2903225806452,3.85573770491803,5.8421052631579,0.011808708260896417,0.00823536528591351,0.0908
2020-02-09 00:00:00,3415.195191,Sunday,0,February,0,90.4838709677419,3.91475409836066,5.89824561403509,0.011815048592733746,0.008236311115905615,0.09573
2020-02-09 01:00:00,3355.195557,Sunday,1,February,0,90.2096774193548,3.98032786885246,6.05789473684211,0.01182133246753203,0.008237247732245656,0.09274
2020-02-09 02:00:00,3459.331177,Sunday,2,February,0,89.741935483871,3.99836065573771,6.21052631578947,0.011827559909938223,0.008238175137842418,0.0896
2020-02-09 03:00:00,3452.50708,Sunday,3,February,0,89.4516129032258,3.93934426229508,6.54736842105263,0.01183373094517659,0.008239093335604686,0.0686
2020-02-09 04:00:00,3441.747193,Sunday,4,February,0,88.7096774193548,3.99672131147541,7.09824561403509,0.011839845598093923,0.008240002328641083,0.05634
2020-02-09 05:00:00,3533.4677739999997,Sunday,5,February,0,88.483870967742,4.09344262295082,7.64561403508772,0.011845903893781262,0.008240902119771576,0.03168
2020-02-09 06:00:00,3645.984009,Sunday,6,February,0,88.4516129032258,4.23770491803279,8.15263157894737,0.011851905857351852,0.00824179271210479,0.02877
2020-02-09 07:00:00,3875.4440919999997,Sunday,7,February,0,87.9016393442623,4.37833333333333,8.75714285714286,0.011857851513741302,0.008242674108482895,0.03781
2020-02-09 08:00:00,4164.608032,Sunday,8,February,0,87.741935483871,4.54098360655738,9.60350877192982,0.011863740888085061,0.008243546311881289,0.03411
2020-02-09 09:00:00,4310.090088,Sunday,9,February,0,87.1147540983607,4.55166666666667,10.5571428571429,0.011869574005607397,0.008244409325341984,0.03504500000000001
2020-02-09 10:00:00,4509.24292,Sunday,10,February,0,86.3387096774194,4.67540983606557,11.4052631578947,0.011875350891354941,0.008245263151795967,0.039459999999999995
2020-02-09 11:00:00,4477.966186,Sunday,11,February,0,85.1774193548387,4.78688524590164,11.8842105263158,0.01188107157055196,0.008246107794240842,0.0754
2020-02-09 12:00:00,4486.292847,Sunday,12,February,0,84.9344262295082,4.87833333333333,12.4339285714286,0.011886736068444925,0.008246943255629802,0.07525
2020-02-09 13:00:00,4515.84143,Sunday,13,February,0,84.9354838709678,5.01475409836066,12.8754385964912,0.011892344410124878,0.008247769538805017,0.07458
2020-02-09 14:00:00,4529.483277,Sunday,14,February,0,85.2580645161291,5.15901639344262,13.3684210526316,0.011897896621015924,0.008248586646986134,0.06307
2020-02-09 15:00:00,4498.204346,Sunday,15,February,0,83.6129032258065,5.63934426229508,13.6719298245614,0.011903392726209105,0.008249394582882097,0.0624
2020-02-09 16:00:00,4576.074463,Sunday,16,February,0,83.0,5.99672131147541,13.6561403508772,0.011908832751172937,0.008250193349668145,0.0742
2020-02-09 17:00:00,5012.9931639999995,Sunday,17,February,0,83.9193548387097,6.18852459016394,13.559649122807,0.011914216721131687,0.008250982950164243,0.08788
2020-02-09 18:00:00,4893.3273930000005,Sunday,18,February,0,85.4677419354839,6.21311475409836,13.1456140350877,0.011919544661465054,0.008251763387434607,0.08945
2020-02-09 19:00:00,4699.040894,Sunday,19,February,0,86.6774193548387,6.14262295081967,12.5578947368421,0.011924816597486121,0.008252534664388023,0.06427
2020-02-09 20:00:00,4564.64685,Sunday,20,February,0,87.3870967741936,5.98360655737705,12.2842105263158,0.011930032554663406,0.008253296784044295,0.03056
2020-02-09 21:00:00,4299.839843,Sunday,21,February,0,86.4237288135593,5.73793103448276,12.1166666666667,0.011935192558354402,0.008254049749356618,0.01248
2020-02-09 22:00:00,4146.898315,Sunday,22,February,0,85.6451612903226,5.72950819672131,11.2684210526316,0.011940296633983216,0.008254793563233775,0.00493
2020-02-09 23:00:00,3943.680786,Sunday,23,February,0,84.4516129032258,5.7327868852459,10.5456140350877,0.011945344806996161,0.008255528228762188,0.000225
2020-02-10 00:00:00,3610.226562,Monday,0,February,0,84.5161290322581,5.71967213114754,9.97894736842105,0.011950337102928366,0.008256253748828435,-0.01928
2020-02-10 01:00:00,3498.199462,Monday,1,February,0,85.0161290322581,5.57213114754098,9.66140350877193,0.011955273547226142,0.008256970126341301,-0.02003
2020-02-10 02:00:00,3442.455201,Monday,2,February,0,84.6451612903226,5.37377049180328,9.69649122807018,0.011960154165402415,0.00825767736445382,-0.01988
2020-02-10 03:00:00,3391.924683,Monday,3,February,0,83.5322580645161,5.1672131147541,9.83333333333333,0.011964978983014518,0.008258375465963752,-0.01988
2020-02-10 04:00:00,3461.2275389999995,Monday,4,February,0,82.5483870967742,4.95901639344262,9.84736842105263,0.011969748025530969,0.00825906443395752,-0.0056
2020-02-10 05:00:00,3812.162354,Monday,5,February,0,81.9032258064516,4.84918032786885,9.8421052631579,0.011974461318664531,0.008259744271232883,7e-05
2020-02-10 06:00:00,4385.652953999999,Monday,6,February,0,81.3548387096774,4.65901639344262,9.71052631578947,0.01197911888792813,0.00826041498100949,0.03508
2020-02-10 07:00:00,5125.048461,Monday,7,February,0,81.6129032258065,4.3655737704918,9.66666666666667,0.011983720758856897,0.008261076566062897,0.101665
2020-02-10 08:00:00,5434.855957,Monday,8,February,0,82.3387096774194,4.08196721311475,9.74210526315789,0.011988266957208005,0.008261729029435116,0.13511
2020-02-10 09:00:00,5455.317016999999,Monday,9,February,0,81.672131147541,4.04,9.86071428571429,0.011992757508583196,0.008262372374101545,0.09864
2020-02-10 10:00:00,5486.770997,Monday,10,February,0,80.758064516129,4.18196721311475,10.1350877192982,0.01199719243856201,0.008263006602948764,0.09371
2020-02-10 11:00:00,5427.166137,Monday,11,February,0,79.8064516129032,4.16885245901639,10.5438596491228,0.01200157177294603,0.0082636317191076,0.09393
2020-02-10 12:00:00,5245.340454,Monday,12,February,0,78.4098360655738,4.10833333333333,10.8660714285714,0.012005895537359201,0.008264247725420226,0.08975
2020-02-10 13:00:00,5424.683594,Monday,13,February,0,78.5483870967742,3.88360655737705,10.9666666666667,0.012010163757514292,0.00826485462486204,0.0896
2020-02-10 14:00:00,5322.104492,Monday,14,February,0,77.0645161290323,3.89508196721311,11.0087719298246,0.012014376459190679,0.008265452420452846,0.08952
2020-02-10 15:00:00,5164.90149,Monday,15,February,0,76.5245901639344,3.71666666666667,10.7160714285714,0.012018533668056719,0.00826604111510143,0.09147
2020-02-10 16:00:00,5249.592163,Monday,16,February,0,76.8064516129032,3.55081967213115,10.3561403508772,0.012022635409891791,0.008266620711872008,0.09543
2020-02-10 17:00:00,5710.247069999999,Monday,17,February,0,77.1774193548387,3.29836065573771,10.1087719298246,0.012026681710519682,0.008267191213584546,0.10454
2020-02-10 18:00:00,5669.181641,Monday,18,February,0,78.0806451612903,3.05081967213115,9.64210526315789,0.012030672595719771,0.008267752623392077,0.10409
2020-02-10 19:00:00,5264.191528,Monday,19,February,0,78.8548387096774,2.86065573770492,9.16491228070175,0.012034608091227028,0.008268304944114568,0.09991
2020-02-10 20:00:00,4958.90686,Monday,20,February,0,80.6935483870968,2.59836065573771,8.34035087719298,0.012038488222909649,0.00826884817879403,0.09797
2020-02-10 21:00:00,4637.030274,Monday,21,February,0,82.8870967741936,2.34262295081967,7.74561403508772,0.012042313016613626,0.008269382330383657,0.09318
2020-02-10 22:00:00,4274.238891,Monday,22,February,0,84.5483870967742,2.07704918032787,7.42982456140351,0.012046082498140542,0.008269907401814436,0.088365
2020-02-10 23:00:00,3875.631836,Monday,23,February,0,85.8064516129032,1.86885245901639,7.54385964912281,0.012049796693403003,0.008270423396150584,0.037364999999999995
2020-02-11 00:00:00,3730.546509,Tuesday,0,February,0,85.7903225806452,1.67704918032787,7.47017543859649,0.012053455628224796,0.00827093031623427,0.0819
2020-02-11 01:00:00,3611.471679,Tuesday,1,February,0,85.8387096774194,1.48196721311475,7.36140350877193,0.012057059328496322,0.008271428165129713,0.03609
2020-02-11 02:00:00,3597.4664310000003,Tuesday,2,February,0,86.4032258064516,1.38360655737705,7.23508771929825,0.012060607820152391,0.008271916945790103,0.00082
2020-02-11 03:00:00,3633.4078369999997,Tuesday,3,February,0,85.4677419354839,1.42131147540984,7.38392857142857,0.012064101129038995,0.008272396661124226,0.00067
2020-02-11 04:00:00,3716.8150640000003,Tuesday,4,February,0,86.3870967741936,1.27049180327869,7.02456140350877,0.012067539281135353,0.008272867314174093,0.00067
2020-02-11 05:00:00,3917.705811,Tuesday,5,February,0,87.3387096774194,1.34918032786885,6.99473684210526,0.012070922302331866,0.008273328907848487,0.01039
2020-02-11 06:00:00,4427.568115,Tuesday,6,February,0,88.1774193548387,1.40655737704918,7.54035087719298,0.012074250218585547,0.008273781445145012,0.091015
2020-02-11 07:00:00,5274.545899,Tuesday,7,February,0,88.4677419354839,1.41803278688525,8.05263157894737,0.012077523055853412,0.008274224929039065,0.107975
2020-02-11 08:00:00,5469.244751,Tuesday,8,February,0,88.241935483871,1.66229508196721,8.4421052631579,0.012080740840092474,0.008274659362483838,0.1057
2020-02-11 09:00:00,5477.084472,Tuesday,9,February,0,87.3606557377049,1.96,8.50892857142857,0.012083903597259749,0.008275084748432526,0.09923
2020-02-11 10:00:00,5502.200927,Tuesday,10,February,0,85.5,2.45409836065574,8.62105263157895,0.012087011353378863,0.008275501089860526,0.09796
2020-02-11 11:00:00,5485.414551,Tuesday,11,February,0,84.3387096774194,2.81803278688525,8.8140350877193,0.01209006413440683,0.008275908389787645,0.09714
2020-02-11 12:00:00,5290.94397,Tuesday,12,February,0,82.4590163934426,3.11666666666667,9.3125,0.01209306196636728,0.008276306651078258,0.09602
2020-02-11 13:00:00,5287.044434,Tuesday,13,February,0,82.1129032258065,3.20491803278689,9.59122807017544,0.012096004875217226,0.008276695876752171,0.09542
2020-02-11 14:00:00,5422.245728,Tuesday,14,February,0,82.4262295081967,3.43333333333333,9.71428571428572,0.012098892887069113,0.008277076069784783,0.09714
2020-02-11 15:00:00,5356.046387,Tuesday,15,February,0,82.7049180327869,2.97833333333333,9.71071428571429,0.012101726027857751,0.008277447233151491,0.09669
2020-02-11 16:00:00,5475.646485,Tuesday,16,February,0,83.258064516129,2.86229508196721,9.81228070175439,0.012104504323651177,0.008277809369738875,0.10215
2020-02-11 17:00:00,5825.562255999999,Tuesday,17,February,0,83.758064516129,2.72459016393443,9.68421052631579,0.012107227800584042,0.008278162482633356,0.10551
2020-02-11 18:00:00,5767.817627,Tuesday,18,February,0,83.1129032258064,2.56229508196721,9.84035087719298,0.01210989648452454,0.008278506574699307,0.10506
2020-02-11 19:00:00,5429.752563,Tuesday,19,February,0,82.0161290322581,2.46393442622951,9.8719298245614,0.012112510401651733,0.008278841648912127,0.1026
2020-02-11 20:00:00,5087.5905760000005,Tuesday,20,February,0,81.0806451612903,2.35573770491803,9.38947368421053,0.01211506957801145,0.008279167708313828,0.09669
2020-02-11 21:00:00,4679.71875,Tuesday,21,February,0,80.8064516129032,2.17377049180328,9.09298245614035,0.012117574039627321,0.008279484755768785,0.09131
2020-02-11 22:00:00,4441.01648,Tuesday,22,February,0,80.7903225806452,1.99344262295082,9.11929824561403,0.012120023812700609,0.008279792794296803,0.08951999999999999
2020-02-11 23:00:00,3922.370118,Tuesday,23,February,0,80.5483870967742,1.95901639344262,9.08771929824561,0.012122418923121714,0.008280091826851077,0.053465
