valid_time,time,step,t2m
2013-01-21 18:00:00,2013-01-01,20 days 18:00:00,-0.27611327
2013-01-22 00:00:00,2013-01-01,21 days 00:00:00,-0.954216
2013-01-22 06:00:00,2013-01-01,21 days 06:00:00,-1.3952615
2013-01-22 12:00:00,2013-01-01,21 days 12:00:00,0.046953775
2013-01-22 18:00:00,2013-01-01,21 days 18:00:00,-0.5590536
2013-01-23 00:00:00,2013-01-01,22 days 00:00:00,-0.93069404
2013-01-23 06:00:00,2013-01-01,22 days 06:00:00,-1.1715103
2013-01-23 12:00:00,2013-01-01,22 days 12:00:00,0.33991626
2013-01-23 18:00:00,2013-01-01,22 days 18:00:00,-0.43404263
2013-01-24 00:00:00,2013-01-01,23 days 00:00:00,-0.75839776
2013-01-24 06:00:00,2013-01-01,23 days 06:00:00,-1.0221102
2013-01-24 12:00:00,2013-01-01,23 days 12:00:00,0.277601
2013-01-24 18:00:00,2013-01-01,23 days 18:00:00,-0.3976447
2013-01-25 00:00:00,2013-01-01,24 days 00:00:00,-0.87977666
2013-01-25 06:00:00,2013-01-01,24 days 06:00:00,-1.287195
2013-01-25 12:00:00,2013-01-01,24 days 12:00:00,0.06395496
2013-01-25 18:00:00,2013-01-01,24 days 18:00:00,-0.6174054
2013-01-26 00:00:00,2013-01-01,25 days 00:00:00,-1.0797715
2013-01-26 06:00:00,2013-01-01,25 days 06:00:00,-1.2451926
2013-01-26 12:00:00,2013-01-01,25 days 12:00:00,0.34075302
2013-01-26 18:00:00,2013-01-01,25 days 18:00:00,-0.05416976
2013-01-27 00:00:00,2013-01-01,26 days 00:00:00,0.02223344
2013-01-27 06:00:00,2013-01-01,26 days 06:00:00,0.084438436
2013-01-27 12:00:00,2013-01-01,26 days 12:00:00,1.3214879
2013-01-27 18:00:00,2013-01-01,26 days 18:00:00,0.37710044
2013-01-28 00:00:00,2013-01-01,27 days 00:00:00,-0.19376546
2013-01-28 06:00:00,2013-01-01,27 days 06:00:00,-0.6992674
2013-01-28 12:00:00,2013-01-01,27 days 12:00:00,0.65241534
2013-01-28 18:00:00,2013-01-01,27 days 18:00:00,-0.2497754
2013-01-29 00:00:00,2013-01-01,28 days 00:00:00,-0.6421598
2013-01-29 06:00:00,2013-01-01,28 days 06:00:00,-0.57605827
2013-01-29 12:00:00,2013-01-01,28 days 12:00:00,1.0196005
2013-01-29 18:00:00,2013-01-01,28 days 18:00:00,0.38045052
2013-01-30 00:00:00,2013-01-01,29 days 00:00:00,-0.1430743
2013-01-30 06:00:00,2013-01-01,29 days 06:00:00,-0.44365177
2013-01-30 12:00:00,2013-01-01,29 days 12:00:00,1.3180152
2013-01-30 18:00:00,2013-01-01,29 days 18:00:00,0.64070714
2013-01-31 00:00:00,2013-01-01,30 days 00:00:00,0.05908553
2013-01-31 06:00:00,2013-01-01,30 days 06:00:00,-0.37579134
2013-01-31 12:00:00,2013-01-01,30 days 12:00:00,1.0705588
2013-01-31 18:00:00,2013-01-01,30 days 18:00:00,0.26653793
2013-02-01 00:00:00,2013-01-01,31 days 00:00:00,-0.28018114
2013-02-01 06:00:00,2013-01-01,31 days 06:00:00,-0.51862526
2013-02-01 12:00:00,2013-01-01,31 days 12:00:00,0.88616514
2013-02-01 18:00:00,2013-01-01,31 days 18:00:00,0.030769939
2013-02-02 00:00:00,2013-01-01,32 days 00:00:00,-0.39944637
2013-02-02 06:00:00,2013-01-01,32 days 06:00:00,-0.55212045
2013-02-02 12:00:00,2013-01-01,32 days 12:00:00,1.2871358
2013-02-02 18:00:00,2013-01-01,32 days 18:00:00,0.45889893
2013-02-03 00:00:00,2013-01-01,33 days 00:00:00,0.03512671
2013-02-03 06:00:00,2013-01-01,33 days 06:00:00,-0.34425643
2013-02-03 12:00:00,2013-01-01,33 days 12:00:00,0.98456496
2013-02-03 18:00:00,2013-01-01,33 days 18:00:00,0.047897704
2013-02-04 00:00:00,2013-01-01,34 days 00:00:00,-0.71561426
2013-02-04 06:00:00,2013-01-01,34 days 06:00:00,-1.2831584
2013-02-04 12:00:00,2013-01-01,34 days 12:00:00,0.2337242
2013-02-04 18:00:00,2013-01-01,34 days 18:00:00,-0.89389735
2013-02-05 00:00:00,2013-01-01,35 days 00:00:00,-1.7436368
2013-02-05 06:00:00,2013-01-01,35 days 06:00:00,-2.2237418
2013-02-05 12:00:00,2013-01-01,35 days 12:00:00,-0.4900751
2013-02-05 18:00:00,2013-01-01,35 days 18:00:00,-1.5077806
2013-02-06 00:00:00,2013-01-01,36 days 00:00:00,-2.1887953
2013-02-06 06:00:00,2013-01-01,36 days 06:00:00,-2.5758853
2013-02-06 12:00:00,2013-01-01,36 days 12:00:00,-0.750633
2013-02-06 18:00:00,2013-01-01,36 days 18:00:00,-1.7239131
2013-02-07 00:00:00,2013-01-01,37 days 00:00:00,-2.4311404
2013-02-07 06:00:00,2013-01-01,37 days 06:00:00,-2.743049
2013-02-07 12:00:00,2013-01-01,37 days 12:00:00,-0.6807054
2013-02-07 18:00:00,2013-01-01,37 days 18:00:00,-1.433718
2013-02-08 00:00:00,2013-01-01,38 days 00:00:00,-1.9347246
2013-02-08 06:00:00,2013-01-01,38 days 06:00:00,-2.1794605
2013-02-08 12:00:00,2013-01-01,38 days 12:00:00,-0.52806705
2013-02-08 18:00:00,2013-01-01,38 days 18:00:00,-1.3867028
2013-02-09 00:00:00,2013-01-01,39 days 00:00:00,-1.9252846
2013-02-09 06:00:00,2013-01-01,39 days 06:00:00,-2.2563818
2013-02-09 12:00:00,2013-01-01,39 days 12:00:00,-0.6640323
2013-02-09 18:00:00,2013-01-01,39 days 18:00:00,-1.472203
2013-02-10 00:00:00,2013-01-01,40 days 00:00:00,-2.0602942
2013-02-10 06:00:00,2013-01-01,40 days 06:00:00,-2.51928
2013-02-10 12:00:00,2013-01-01,40 days 12:00:00,-0.59558815
2013-02-10 18:00:00,2013-01-01,40 days 18:00:00,-1.5132586
2013-02-11 00:00:00,2013-01-01,41 days 00:00:00,-2.1378143
2013-02-11 06:00:00,2013-01-01,41 days 06:00:00,-2.2297585
2013-02-11 12:00:00,2013-01-01,41 days 12:00:00,0.0004753418
2013-02-11 18:00:00,2013-01-01,41 days 18:00:00,-0.6444954
2013-02-12 00:00:00,2013-01-01,42 days 00:00:00,-1.042499
2013-02-12 06:00:00,2013-01-01,42 days 06:00:00,-1.2533836
2013-02-12 12:00:00,2013-01-01,42 days 12:00:00,0.81354296
2013-02-12 18:00:00,2013-01-01,42 days 18:00:00,0.0023011882
2013-02-13 00:00:00,2013-01-01,43 days 00:00:00,-0.3024213
2013-02-13 06:00:00,2013-01-01,43 days 06:00:00,-0.5641446
2013-02-13 12:00:00,2013-01-01,43 days 12:00:00,1.2683643
2013-02-13 18:00:00,2013-01-01,43 days 18:00:00,0.46517846
2013-02-14 00:00:00,2013-01-01,44 days 00:00:00,0.021633383
2013-02-14 06:00:00,2013-01-01,44 days 06:00:00,-0.08790153
2013-02-14 12:00:00,2013-01-01,44 days 12:00:00,1.3888634
2013-02-14 18:00:00,2013-01-01,44 days 18:00:00,0.3597111
2013-02-15 00:00:00,2013-01-01,45 days 00:00:00,-0.35026458
2013-02-15 06:00:00,2013-01-01,45 days 06:00:00,-0.72411233
2013-02-15 12:00:00,2013-01-01,45 days 12:00:00,1.272983
2013-02-15 18:00:00,2013-01-01,45 days 18:00:00,0.5615943
2013-02-16 00:00:00,2013-01-01,46 days 00:00:00,0.16853432
2013-02-16 06:00:00,2013-01-01,46 days 06:00:00,-0.07456917
2013-02-16 12:00:00,2013-01-01,46 days 12:00:00,1.7544018
2013-02-16 18:00:00,2013-01-01,46 days 18:00:00,0.7743871
2013-02-17 00:00:00,2013-01-01,47 days 00:00:00,0.0579741
2013-02-17 06:00:00,2013-01-01,47 days 06:00:00,-0.29581228
2013-02-17 12:00:00,2013-01-01,47 days 12:00:00,1.7226138
2013-02-17 18:00:00,2013-01-01,47 days 18:00:00,0.49027222
2013-02-18 00:00:00,2013-01-01,48 days 00:00:00,-0.35049447
2013-02-18 06:00:00,2013-01-01,48 days 06:00:00,-0.7407233
2013-02-18 12:00:00,2013-01-01,48 days 12:00:00,1.3809946
2013-02-18 18:00:00,2013-01-01,48 days 18:00:00,0.42162615
2013-02-19 00:00:00,2013-01-01,49 days 00:00:00,-0.16769743
2013-02-19 06:00:00,2013-01-01,49 days 06:00:00,-0.35254177
2013-02-19 12:00:00,2013-01-01,49 days 12:00:00,1.5871632
2013-02-19 18:00:00,2013-01-01,49 days 18:00:00,0.52605325
2013-02-20 00:00:00,2013-01-01,50 days 00:00:00,-0.2652552
2013-02-20 06:00:00,2013-01-01,50 days 06:00:00,-0.83924913
2013-02-20 12:00:00,2013-01-01,50 days 12:00:00,1.3870171
2013-02-20 18:00:00,2013-01-01,50 days 18:00:00,0.19698226
2013-02-21 00:00:00,2013-01-01,51 days 00:00:00,-0.56107527
2013-02-21 06:00:00,2013-01-01,51 days 06:00:00,-1.0666039
2013-02-21 12:00:00,2013-01-01,51 days 12:00:00,1.1852328
2013-02-21 18:00:00,2013-01-01,51 days 18:00:00,0.23047893
2013-02-22 00:00:00,2013-01-01,52 days 00:00:00,-0.47537887
2013-02-22 06:00:00,2013-01-01,52 days 06:00:00,-0.88165677
2013-02-22 12:00:00,2013-01-01,52 days 12:00:00,1.4940432
2013-02-22 18:00:00,2013-01-01,52 days 18:00:00,0.5601773
2013-02-23 00:00:00,2013-01-01,53 days 00:00:00,0.058020752
2013-02-23 06:00:00,2013-01-01,53 days 06:00:00,-0.24159265
2013-02-23 12:00:00,2013-01-01,53 days 12:00:00,2.046302
2013-02-23 18:00:00,2013-01-01,53 days 18:00:00,0.9203883
2013-02-24 00:00:00,2013-01-01,54 days 00:00:00,0.122287676
2013-02-24 06:00:00,2013-01-01,54 days 06:00:00,-0.29926792
2013-02-24 12:00:00,2013-01-01,54 days 12:00:00,2.072227
2013-02-24 18:00:00,2013-01-01,54 days 18:00:00,1.0299633
2013-02-25 00:00:00,2013-01-01,55 days 00:00:00,0.26382837
2013-02-25 06:00:00,2013-01-01,55 days 06:00:00,-0.24750559
2013-02-25 12:00:00,2013-01-01,55 days 12:00:00,1.8136847
2013-02-25 18:00:00,2013-01-01,55 days 18:00:00,0.5162501
2013-02-26 00:00:00,2013-01-01,56 days 00:00:00,-0.4674541
2013-02-26 06:00:00,2013-01-01,56 days 06:00:00,-1.0815185
2013-02-26 12:00:00,2013-01-01,56 days 12:00:00,1.0930675
2013-02-26 18:00:00,2013-01-01,56 days 18:00:00,0.11587838
2013-02-27 00:00:00,2013-01-01,57 days 00:00:00,-0.65579426
2013-02-27 06:00:00,2013-01-01,57 days 06:00:00,-1.0929191
2013-02-27 12:00:00,2013-01-01,57 days 12:00:00,1.3276855
2013-02-27 18:00:00,2013-01-01,57 days 18:00:00,0.37269607
2013-02-28 00:00:00,2013-01-01,58 days 00:00:00,-0.57097626
2013-02-28 06:00:00,2013-01-01,58 days 06:00:00,-1.0498043
2013-02-28 12:00:00,2013-01-01,58 days 12:00:00,1.7236791
2013-02-28 18:00:00,2013-01-01,58 days 18:00:00,0.82845765
2013-03-01 00:00:00,2013-01-01,59 days 00:00:00,0.13771167
2013-03-01 06:00:00,2013-01-01,59 days 06:00:00,-0.22706844
2013-03-01 12:00:00,2013-01-01,59 days 12:00:00,1.7982413
2013-03-01 18:00:00,2013-01-01,59 days 18:00:00,0.93568224
2013-03-02 00:00:00,2013-01-01,60 days 00:00:00,0.039221678
2013-03-02 06:00:00,2013-01-01,60 days 06:00:00,-0.3657897
2013-03-02 12:00:00,2013-01-01,60 days 12:00:00,1.8104815
2013-03-02 18:00:00,2013-01-01,60 days 18:00:00,0.9867271
2013-03-03 00:00:00,2013-01-01,61 days 00:00:00,0.2649847
2013-03-03 06:00:00,2013-01-01,61 days 06:00:00,-0.34406844
2013-03-03 12:00:00,2013-01-01,61 days 12:00:00,1.5494854
2013-03-03 18:00:00,2013-01-01,61 days 18:00:00,0.666661
2013-03-04 00:00:00,2013-01-01,62 days 00:00:00,-0.1658313
2013-03-04 06:00:00,2013-01-01,62 days 06:00:00,-0.78619
2013-03-04 12:00:00,2013-01-01,62 days 12:00:00,1.439083
2013-03-04 18:00:00,2013-01-01,62 days 18:00:00,0.6264559
2013-03-05 00:00:00,2013-01-01,63 days 00:00:00,-0.3167584
2013-03-05 06:00:00,2013-01-01,63 days 06:00:00,-0.94857883
2013-03-05 12:00:00,2013-01-01,63 days 12:00:00,1.2685356
2013-03-05 18:00:00,2013-01-01,63 days 18:00:00,0.20355265
2013-03-06 00:00:00,2013-01-01,64 days 00:00:00,-0.73157674
2013-03-06 06:00:00,2013-01-01,64 days 06:00:00,-1.4316877
2013-03-06 12:00:00,2013-01-01,64 days 12:00:00,0.8322449
2013-03-06 18:00:00,2013-01-01,64 days 18:00:00,-0.06729777
2013-03-07 00:00:00,2013-01-01,65 days 00:00:00,-0.91779184
2013-03-07 06:00:00,2013-01-01,65 days 06:00:00,-1.3742934
2013-03-07 12:00:00,2013-01-01,65 days 12:00:00,1.201766
2013-03-07 18:00:00,2013-01-01,65 days 18:00:00,0.22399846
2013-03-08 00:00:00,2013-01-01,66 days 00:00:00,-0.52839446
2013-03-08 06:00:00,2013-01-01,66 days 06:00:00,-0.84818345
2013-03-08 12:00:00,2013-01-01,66 days 12:00:00,1.8266764
2013-03-08 18:00:00,2013-01-01,66 days 18:00:00,0.776451
2013-03-09 00:00:00,2013-01-01,67 days 00:00:00,-0.2054812
2013-03-09 06:00:00,2013-01-01,67 days 06:00:00,-0.7168359
2013-03-09 12:00:00,2013-01-01,67 days 12:00:00,2.137057
2013-03-09 18:00:00,2013-01-01,67 days 18:00:00,1.0148747
2013-03-10 00:00:00,2013-01-01,68 days 00:00:00,0.007130371
2013-03-10 06:00:00,2013-01-01,68 days 06:00:00,-0.5339638
2013-03-10 12:00:00,2013-01-01,68 days 12:00:00,2.1171954
2013-03-10 18:00:00,2013-01-01,68 days 18:00:00,0.6975461
2013-03-11 00:00:00,2013-01-01,69 days 00:00:00,-0.47504345
2013-03-11 06:00:00,2013-01-01,69 days 06:00:00,-1.0023754
2013-03-11 12:00:00,2013-01-01,69 days 12:00:00,2.0677245
2013-03-11 18:00:00,2013-01-01,69 days 18:00:00,0.58743757
2013-03-12 00:00:00,2013-01-01,70 days 00:00:00,-0.64752525
2013-03-12 06:00:00,2013-01-01,70 days 06:00:00,-1.1762024
2013-03-12 12:00:00,2013-01-01,70 days 12:00:00,2.1160448
2013-03-12 18:00:00,2013-01-01,70 days 18:00:00,0.8700263
2013-03-13 00:00:00,2013-01-01,71 days 00:00:00,-0.008893066
2013-03-13 06:00:00,2013-01-01,71 days 06:00:00,-0.30901784
2013-03-13 12:00:00,2013-01-01,71 days 12:00:00,2.65786
2013-03-13 18:00:00,2013-01-01,71 days 18:00:00,1.4689016
2013-03-14 00:00:00,2013-01-01,72 days 00:00:00,0.10416618
2013-03-14 06:00:00,2013-01-01,72 days 06:00:00,-0.47094345
2013-03-14 12:00:00,2013-01-01,72 days 12:00:00,2.7766209
2013-03-14 18:00:00,2013-01-01,72 days 18:00:00,1.4985105
2013-03-15 00:00:00,2013-01-01,73 days 00:00:00,0.37487507
2013-03-15 06:00:00,2013-01-01,73 days 06:00:00,-0.0636154
2013-03-15 12:00:00,2013-01-01,73 days 12:00:00,2.9343178
2013-03-15 18:00:00,2013-01-01,73 days 18:00:00,1.5728356
2013-03-16 00:00:00,2013-01-01,74 days 00:00:00,0.383205
2013-03-16 06:00:00,2013-01-01,74 days 06:00:00,0.00038867188
2013-03-16 12:00:00,2013-01-01,74 days 12:00:00,3.1364014
2013-03-16 18:00:00,2013-01-01,74 days 18:00:00,2.0280519
2013-03-17 00:00:00,2013-01-01,75 days 00:00:00,0.94289285
2013-03-17 06:00:00,2013-01-01,75 days 06:00:00,0.35170692
2013-03-17 12:00:00,2013-01-01,75 days 12:00:00,3.2480621
2013-03-17 18:00:00,2013-01-01,75 days 18:00:00,1.9226674
2013-03-18 00:00:00,2013-01-01,76 days 00:00:00,0.57211876
2013-03-18 06:00:00,2013-01-01,76 days 06:00:00,-0.25993034
2013-03-18 12:00:00,2013-01-01,76 days 12:00:00,2.9654703
2013-03-18 18:00:00,2013-01-01,76 days 18:00:00,1.586958
2013-03-19 00:00:00,2013-01-01,77 days 00:00:00,0.1605096
2013-03-19 06:00:00,2013-01-01,77 days 06:00:00,-0.49169785
2013-03-19 12:00:00,2013-01-01,77 days 12:00:00,3.2200887
2013-03-19 18:00:00,2013-01-01,77 days 18:00:00,1.6448114
2013-03-20 00:00:00,2013-01-01,78 days 00:00:00,0.1488444
2013-03-20 06:00:00,2013-01-01,78 days 06:00:00,-0.39608318
2013-03-20 12:00:00,2013-01-01,78 days 12:00:00,3.590226
2013-03-20 18:00:00,2013-01-01,78 days 18:00:00,2.0037515
2013-03-21 00:00:00,2013-01-01,79 days 00:00:00,0.5289066
2013-03-21 06:00:00,2013-01-01,79 days 06:00:00,0.03787915
2013-03-21 12:00:00,2013-01-01,79 days 12:00:00,3.773562
2013-03-21 18:00:00,2013-01-01,79 days 18:00:00,2.363802
2013-03-22 00:00:00,2013-01-01,80 days 00:00:00,1.0776038
2013-03-22 06:00:00,2013-01-01,80 days 06:00:00,0.7399911
2013-03-22 12:00:00,2013-01-01,80 days 12:00:00,4.244479
2013-03-22 18:00:00,2013-01-01,80 days 18:00:00,3.0101745
2013-03-23 00:00:00,2013-01-01,81 days 00:00:00,1.7576953
2013-03-23 06:00:00,2013-01-01,81 days 06:00:00,1.247916
2013-03-23 12:00:00,2013-01-01,81 days 12:00:00,4.506289
2013-03-23 18:00:00,2013-01-01,81 days 18:00:00,3.0529425
2013-03-24 00:00:00,2013-01-01,82 days 00:00:00,1.3477373
2013-03-24 06:00:00,2013-01-01,82 days 06:00:00,0.6504016
2013-03-24 12:00:00,2013-01-01,82 days 12:00:00,4.1788626
2013-03-24 18:00:00,2013-01-01,82 days 18:00:00,2.7693083
2013-03-25 00:00:00,2013-01-01,83 days 00:00:00,1.1633203
2013-03-25 06:00:00,2013-01-01,83 days 06:00:00,0.62995803
2013-03-25 12:00:00,2013-01-01,83 days 12:00:00,3.854843
2013-03-25 18:00:00,2013-01-01,83 days 18:00:00,2.6350498
2013-03-26 00:00:00,2013-01-01,84 days 00:00:00,1.1494784
2013-03-26 06:00:00,2013-01-01,84 days 06:00:00,0.7658271
2013-03-26 12:00:00,2013-01-01,84 days 12:00:00,4.06401
2013-03-26 18:00:00,2013-01-01,84 days 18:00:00,2.7191024
2013-03-27 00:00:00,2013-01-01,85 days 00:00:00,1.3143258
2013-03-27 06:00:00,2013-01-01,85 days 06:00:00,0.79108673
2013-03-27 12:00:00,2013-01-01,85 days 12:00:00,4.2922187
2013-03-27 18:00:00,2013-01-01,85 days 18:00:00,2.7371373
2013-03-28 00:00:00,2013-01-01,86 days 00:00:00,1.0290823
2013-03-28 06:00:00,2013-01-01,86 days 06:00:00,0.58887833
2013-03-28 12:00:00,2013-01-01,86 days 12:00:00,4.406305
2013-03-28 18:00:00,2013-01-01,86 days 18:00:00,2.8426554
2013-03-29 00:00:00,2013-01-01,87 days 00:00:00,0.9914027
2013-03-29 06:00:00,2013-01-01,87 days 06:00:00,0.4508287
2013-03-29 12:00:00,2013-01-01,87 days 12:00:00,4.262928
2013-03-29 18:00:00,2013-01-01,87 days 18:00:00,2.7748709
2013-03-30 00:00:00,2013-01-01,88 days 00:00:00,1.207883
2013-03-30 06:00:00,2013-01-01,88 days 06:00:00,1.0389413
2013-03-30 12:00:00,2013-01-01,88 days 12:00:00,4.3669467
2013-03-30 18:00:00,2013-01-01,88 days 18:00:00,3.0682256
2013-03-31 00:00:00,2013-01-01,89 days 00:00:00,1.7227378
2013-03-31 06:00:00,2013-01-01,89 days 06:00:00,1.5154903
2013-03-31 12:00:00,2013-01-01,89 days 12:00:00,4.6039376
2013-03-31 18:00:00,2013-01-01,89 days 18:00:00,3.3213825
2013-04-01 00:00:00,2013-01-01,90 days 00:00:00,1.9046655
2013-04-01 06:00:00,2013-01-01,90 days 06:00:00,1.5885067
2013-04-01 12:00:00,2013-01-01,90 days 12:00:00,4.781162
2013-04-01 18:00:00,2013-01-01,90 days 18:00:00,3.447451
2013-04-02 00:00:00,2013-01-01,91 days 00:00:00,1.9663321
2013-04-02 06:00:00,2013-01-01,91 days 06:00:00,1.8309152
2013-04-02 12:00:00,2013-01-01,91 days 12:00:00,5.1289377
2013-04-02 18:00:00,2013-01-01,91 days 18:00:00,3.7597342
2013-04-03 00:00:00,2013-01-01,92 days 00:00:00,2.2353158
2013-04-03 06:00:00,2013-01-01,92 days 06:00:00,1.9566427
2013-04-03 12:00:00,2013-01-01,92 days 12:00:00,5.0768695
2013-04-03 18:00:00,2013-01-01,92 days 18:00:00,3.5947092
2013-04-04 00:00:00,2013-01-01,93 days 00:00:00,1.9310132
2013-04-04 06:00:00,2013-01-01,93 days 06:00:00,1.897214
2013-04-04 12:00:00,2013-01-01,93 days 12:00:00,5.2221465
2013-04-04 18:00:00,2013-01-01,93 days 18:00:00,3.8990705
2013-04-05 00:00:00,2013-01-01,94 days 00:00:00,2.400118
2013-04-05 06:00:00,2013-01-01,94 days 06:00:00,2.317627
2013-04-05 12:00:00,2013-01-01,94 days 12:00:00,5.6383166
2013-04-05 18:00:00,2013-01-01,94 days 18:00:00,4.245868
2013-04-06 00:00:00,2013-01-01,95 days 00:00:00,2.3804817
2013-04-06 06:00:00,2013-01-01,95 days 06:00:00,2.4220068
2013-04-06 12:00:00,2013-01-01,95 days 12:00:00,5.9806714
2013-04-06 18:00:00,2013-01-01,95 days 18:00:00,4.846072
2013-04-07 00:00:00,2013-01-01,96 days 00:00:00,3.4887152
2013-04-07 06:00:00,2013-01-01,96 days 06:00:00,3.4287896
2013-04-07 12:00:00,2013-01-01,96 days 12:00:00,6.6218696
